Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data_scientist,Database_administrator,Desktop_applications_developer,Developer_with_stats_math_background,DevOps,Embedded_developer,Graphic_designer,Graphics_programming,Machine_learning_specialist,Mobile_developer,Quality_assurance_engineer,Systems_administrator,Web_developer
Canada,53333.33333,7,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,43010.75269,7,0,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,80000,4,1,1,20,Not remote,5,0,1,0,0,1,0,0,0,0,0,0,0,1
United States,48000,3,1,1,10,Not remote,5,1,1,1,1,0,0,0,0,0,0,1,1,0
United States,80000,1,0,1,10000,Not remote,5,0,0,0,0,1,0,0,0,0,0,0,0,0
United States,24000,2,0,1,1,Remote,10,0,1,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,36250,3,1,1,1,Not remote,6,0,0,0,0,0,0,0,1,0,1,1,0,1
United Kingdom,56250,20,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,82782,8,0,1,10000,Not remote,9,0,0,0,0,0,1,1,0,0,0,0,0,1
United States,135000,14,0,1,1000,Not remote,6,0,0,1,1,0,0,0,0,0,0,0,0,1
United States,50000,6,1,1,1,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,1,1
United States,135000,4,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,65000,2,1,1,20,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,25000,4,0,1,10,Not remote,1,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,65000,2,0,1,1,Not remote,8,0,0,1,0,0,0,0,0,0,0,1,0,0
United States,77000,3,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,74000,2,0,0,500,Not remote,8,0,1,1,0,1,0,0,0,0,0,0,0,1
United States,1.00E+05,3,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,74000,1,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,1,0,0
India,19086.7714,1,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,52500,2,1,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,68750,18,0,1,20,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,1
United Kingdom,28125,5,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
Germany,67741.93548,3,0,1,500,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
Canada,64393.93939,5,0,0,10,Not remote,8,0,0,1,0,0,0,0,0,1,1,0,0,1
United States,55000,18,1,1,10000,Not remote,7,0,0,0,1,1,0,0,0,0,0,0,0,1
United Kingdom,31250,2,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,80000,6,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,12750,6,0,1,1,Remote,8,0,1,1,0,0,0,0,1,0,1,0,1,1
United States,90000,2,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,53763.44086,4,0,1,10,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,0,1
United Kingdom,30000,7,1,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,47500,6,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,1,1
United States,55000,2,0,0,20,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,1,0
United States,125000,20,1,1,100,Remote,10,0,0,1,0,0,0,0,0,0,1,0,0,0
United States,86000,4,1,1,100,Not remote,8,0,0,0,0,0,0,0,1,0,1,0,0,0
United States,40000,4,1,1,10,Not remote,9,0,1,0,0,0,0,0,0,0,1,0,1,1
United States,90000,1,0,0,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,110000,11,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,105000,2,0,1,1000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
United States,60000,5,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,23491.41095,4,0,1,100,Not remote,10,0,0,1,0,0,0,1,0,0,1,0,0,1
United Kingdom,36500,1,0,0,20,Not remote,9,0,0,1,1,0,0,0,0,0,0,0,0,0
India,16884.45162,9,0,1,1000,Not remote,5,1,0,1,1,0,0,0,0,0,0,0,0,1
United States,145000,20,1,1,500,Not remote,9,1,1,1,1,1,0,0,1,1,1,0,0,1
United Kingdom,62500,14,0,1,500,Not remote,2,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,110000,10,0,1,1000,Remote,10,0,1,1,0,1,0,0,0,0,1,0,1,1
United States,67000,5,0,1,10,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,160000,16,1,1,500,Remote,9,1,1,1,1,1,0,0,0,0,0,0,1,1
United States,12000,2,1,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,60000,3,0,1,10000,Not remote,4,0,1,1,0,0,0,0,0,0,0,0,0,0
United States,55452,4,0,1,1,Not remote,4,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,90000,5,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,150000,5,1,1,500,Not remote,7,0,1,0,0,1,0,0,0,0,0,0,0,1
United States,40000,1,1,1,1000,Remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,50000,3,0,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
India,24959.62414,7,0,0,100,Not remote,6,0,0,1,1,0,0,0,0,0,0,0,0,1
India,11011.59888,5,0,0,20,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,78000,6,1,1,100,Not remote,9,0,0,0,1,0,1,0,0,0,0,0,0,0
United Kingdom,41250,6,1,0,5000,Not remote,8,1,0,0,0,1,0,0,0,0,0,0,1,1
United States,110000,2,0,1,10000,Not remote,10,1,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,56250,12,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,50000,1,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,75268.8172,14,0,1,500,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,104000,11,0,1,10000,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
India,7928.351197,1,1,0,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
India,5285.567464,2,1,1,100,Not remote,5,0,0,1,0,0,0,0,0,0,1,0,0,1
United Kingdom,42500,6,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
India,6606.95933,1,0,0,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,60000,9,0,0,100,Not remote,8,0,0,1,0,0,0,0,1,0,1,0,0,1
Germany,67741.93548,14,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
India,7708.119219,3,0,1,10000,Not remote,4,1,1,0,0,1,0,0,0,0,0,0,0,1
Germany,48387.09677,3,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,41666.66667,3,0,1,10,Not remote,6,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,91000,9,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,52500,11,0,1,10,Not remote,4,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,140000,20,0,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,92000,3,0,0,5000,Not remote,8,0,0,0,0,0,1,0,0,0,0,1,0,0
United Kingdom,50000,10,1,1,1,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,64516.12903,5,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,105000,20,0,0,100,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,1,0
Canada,48106.06061,2,1,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
Canada,30303.0303,2,0,0,5000,Not remote,8,0,1,1,0,0,0,0,0,0,0,0,0,0
United States,58000,20,0,1,10000,Not remote,8,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,96000,12,1,1,10000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,120000,17,1,1,10000,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,104000,9,0,1,10000,Not remote,4,1,0,1,0,1,0,0,0,0,0,0,1,1
United States,70200,4,1,0,1000,Remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,83000,3,1,1,20,Remote,6,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,159000,20,1,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,88000,9,1,0,1,Remote,10,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,87000,7,0,1,500,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,1,1
United States,61000,3,0,1,1000,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,110000,11,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,65000,1,0,0,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,56567,1,1,1,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,60000,4,0,1,10,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,0
United States,83000,7,0,0,1000,Not remote,10,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,90050,6,1,1,20,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,121000,3,1,1,500,Not remote,9,0,1,0,0,0,0,0,0,0,0,1,1,1
India,11011.59888,5,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,119000,12,0,0,500,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,0
United States,80000,13,0,1,100,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,78125,18,0,0,100,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,0,1
Germany,35483.87097,3,0,1,20,Not remote,5,1,0,0,0,0,0,0,0,0,0,0,0,0
United States,77000,4,1,1,100,Not remote,10,0,1,0,0,1,0,0,0,0,0,0,0,1
United States,102000,6,1,1,20,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,135000,7,0,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,65000,2,1,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,105000,1,1,1,5000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,95000,7,0,1,10,Remote,9,0,1,0,0,0,0,0,0,0,0,0,1,1
Canada,31060.60606,2,0,1,100,Not remote,10,0,0,1,0,0,1,0,0,0,0,0,0,0
United States,62000,3,0,1,20,Not remote,7,0,1,1,0,1,0,0,1,0,0,0,1,1
United States,150000,13,1,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,72000,5,1,1,20,Not remote,10,0,1,1,0,0,0,0,0,0,0,0,1,0
United States,65000,2,1,1,5000,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,145000,20,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,60000,8,1,1,100,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,115000,3,1,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000,9,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
Canada,43181.81818,15,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
India,29364.26369,7,0,1,20,Not remote,7,0,0,0,1,0,0,0,0,0,1,0,0,1
United States,80000,3,0,1,10000,Remote,8,0,0,0,0,1,0,0,0,1,1,0,0,1
United States,92000,9,1,1,10000,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany,32258.06452,2,0,1,20,Not remote,5,0,1,0,0,0,0,0,0,0,0,0,0,1
Germany,38709.67742,5,0,0,1000,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
Germany,91397.84946,9,1,1,1000,Not remote,10,0,0,0,0,0,0,1,1,0,0,0,0,1
Germany,51612.90323,8,1,1,1000,Not remote,10,0,0,1,1,0,0,0,0,0,0,0,0,1
Germany,69892.47312,15,1,1,5000,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,25806.45161,14,1,1,100,Remote,5,0,0,1,0,0,0,0,0,0,1,0,0,1
India,1409.484657,2,1,1,1,Remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
Germany,69892.47312,6,0,1,10000,Not remote,9,0,1,1,0,0,1,0,1,1,1,0,1,1
Germany,59139.78495,7,0,0,500,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,40625,15,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
United Kingdom,53797.5,16,0,0,5000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,120000,9,0,0,100,Not remote,7,1,0,0,0,0,0,0,0,0,1,0,0,0
United States,110000,20,1,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,53763.44086,17,0,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,91500,2,1,1,500,Remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
United States,89000,9,0,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,67000,3,0,1,500,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,34375,4,0,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,23290.32258,1,0,1,1000,Not remote,5,1,1,0,1,0,0,0,0,0,0,1,1,1
Canada,83333.33333,14,0,0,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,43312.5,4,1,1,10,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,1.00E+05,4,1,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,75000,5,0,1,20,Remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,90000,20,0,0,1000,Remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,76250,15,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,1.00E+05,10,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,1,1
United States,144000,17,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,105000,5,0,1,100,Not remote,8,0,0,1,0,0,1,0,0,0,0,0,0,0
United States,110000,15,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,109000,9,0,1,100,Not remote,8,1,1,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,68750,8,1,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,106000,17,0,0,1000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,130000,15,0,1,1000,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany,60215.05376,20,0,0,10,Not remote,9,0,0,1,0,0,0,0,0,0,0,1,0,0
Canada,50734.09091,11,0,0,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,120000,9,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,64393.93939,7,0,1,100,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0
United States,121000,18,0,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,65000,2,0,1,5000,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
United States,131000,9,0,0,10000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,1,1
United States,150000,14,1,1,10000,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,68181.81818,7,1,1,20,Not remote,5,0,0,0,0,1,0,0,0,0,0,1,0,1
Canada,54545.45455,2,0,1,20,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,0
United States,69600,10,1,1,1000,Not remote,9,0,1,1,0,0,0,0,0,0,1,0,1,1
United States,111000,7,1,1,500,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
Canada,68181.81818,5,0,0,20,Not remote,6,0,0,0,0,0,1,0,0,0,0,0,0,0
United States,81200,6,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,106536,9,1,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,46350,1,0,1,20,Not remote,6,0,1,0,0,0,0,0,0,0,1,0,0,1
India,20554.98458,18,0,0,10000,Not remote,5,0,0,1,0,0,0,0,0,0,1,0,0,1
United Kingdom,68750,2,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,58064.51613,10,1,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,58000,2,0,1,20,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,40625,8,1,1,10000,Remote,5,1,1,1,0,0,0,0,0,0,0,0,1,0
United States,104000,20,0,0,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,51250,11,1,1,5000,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,1
United States,150000,19,1,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
Canada,78759.84848,10,1,1,1000,Not remote,8,0,0,1,0,1,0,0,0,0,1,0,0,1
United Kingdom,62500,10,0,1,10000,Not remote,8,1,1,0,1,1,0,0,0,0,0,0,1,1
United Kingdom,72500,9,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,55913.97849,1,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,30000,3,0,0,1000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,62365.5914,10,1,0,1000,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,0,1
United Kingdom,39375,2,0,1,1000,Not remote,5,1,0,0,1,0,0,0,0,0,1,0,0,1
United Kingdom,37500,11,1,1,1,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,80645.16129,18,0,1,100,Not remote,6,1,1,1,0,0,0,0,0,0,0,0,1,1
United States,60000,2,0,0,100,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,62000,2,0,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,96774.19355,20,1,0,10000,Not remote,10,1,0,0,0,0,0,0,0,1,0,0,0,0
United States,77000,9,1,1,100,Remote,10,0,1,0,0,1,0,0,0,0,0,0,0,1
United States,115000,19,0,1,10000,Not remote,7,0,0,1,0,0,1,0,0,0,1,0,0,0
United States,125000,13,1,1,10000,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,150000,16,0,0,20,Not remote,9,0,0,1,0,0,1,0,1,0,1,0,0,0
India,2936.485098,0,1,1,1,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,50537.63441,10,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,49462.36559,2,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,53125,13,1,1,1,Not remote,6,1,0,1,0,0,0,0,1,0,0,0,0,0
United Kingdom,55000,10,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,51612.90323,5,0,1,10,Not remote,6,0,0,0,0,1,0,0,0,0,0,1,0,1
United States,110000,9,1,1,20,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,1,1
United Kingdom,56250,20,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,62000,1,0,0,500,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,111000,5,0,1,10000,Not remote,9,0,0,1,0,1,0,0,0,0,1,0,0,1
United States,90000,3,1,1,100,Not remote,7,1,0,0,0,0,0,0,0,0,0,0,0,0
United States,165000,14,1,1,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,31250,2,0,1,500,Not remote,7,0,0,0,0,0,0,0,1,0,0,0,0,0
United States,136000,20,0,1,5000,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
United States,105000,16,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,131250,12,1,1,10000,Not remote,8,0,0,0,0,1,0,0,0,0,1,0,1,1
United Kingdom,53750,9,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,41250,4,0,0,1000,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
Germany,39784.94624,3,0,1,20,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,1.00E+05,14,0,1,10000,Not remote,6,0,0,0,0,1,1,0,0,0,0,0,0,0
United States,95000,6,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,94500,9,0,0,1000,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,0
United States,46350,2,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,140000,20,0,0,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
Canada,90909.09091,9,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,68181.81818,3,1,0,100,Not remote,8,0,0,0,1,1,0,0,0,0,0,0,0,1
United States,125000,10,1,1,1,Not remote,7,0,0,1,0,1,0,0,0,0,0,0,0,0
United States,89000,4,1,1,20,Not remote,8,0,0,0,0,1,0,0,0,0,1,0,0,1
United States,110000,4,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,110000,3,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,83500,15,1,1,20,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,75000,2,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,62500,3,1,1,10000,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,158000,13,0,0,1000,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,0
United States,1.00E+05,4,0,0,500,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,112000,8,1,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,88000,2,0,1,10,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,110000,1,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,65000,5,0,1,1,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,1,1
India,1761.855821,1,0,0,1,Not remote,0,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,48000,3,1,1,1,Not remote,10,1,0,0,1,1,0,0,0,0,0,0,1,1
United Kingdom,82500,20,1,1,500,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,70000,2,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000,5,0,1,5000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
India,6166.495375,2,1,1,10000,Remote,6,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,135000,7,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
India,5432.388783,3,1,1,100,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,115000,20,1,1,100,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,0,0
United Kingdom,56250,4,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,141000,18,0,1,10000,Not remote,9,0,0,0,0,1,0,0,0,0,1,0,0,1
United States,41000,9,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,74000,5,1,1,100,Not remote,9,0,1,1,0,1,0,0,0,0,1,1,1,1
Germany,55913.97849,3,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,87000,19,0,0,20,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,0
United States,107000,9,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,157000,5,0,1,10000,Not remote,9,0,0,1,0,0,0,0,1,0,1,0,0,0
United States,160000,10,1,1,20,Not remote,9,0,0,0,0,0,0,1,0,0,1,0,0,1
United States,120000,10,1,1,1000,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
Canada,54545.45455,20,1,1,1,Remote,9,0,1,1,1,0,0,0,0,0,0,0,1,1
United States,65000,2,0,1,100,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,153000,8,0,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
India,4404.639554,4,0,1,10,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,40000,1,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
India,7341.065923,4,1,1,500,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,115000,15,0,1,1,Remote,8,0,0,1,1,0,0,0,0,0,0,1,0,0
United Kingdom,31250,3,0,1,1,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,1,1
United States,63000,2,0,1,100,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,105000,7,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,63225.80645,7,1,1,100,Not remote,8,0,0,1,0,0,0,0,0,1,0,0,0,0
United States,90000,8,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,1.00E+05,1,1,0,10000,Not remote,4,0,1,1,0,1,0,0,0,0,0,0,0,1
United States,95000,10,1,1,10,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
India,4404.639554,2,0,0,1,Remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,106000,13,0,1,100,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,1
United States,82500,4,0,1,1,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,56250,16,0,1,20,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
Canada,49242.42424,3,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,125000,20,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,1,0,1
United Kingdom,38750,7,0,0,1,Remote,4,0,1,0,0,0,0,1,0,0,0,0,1,1
United States,38800,3,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,45500,3,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,85000,4,0,0,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,1,0,1
India,4404.639554,2,0,0,10,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,155000,15,1,1,100,Remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
United States,84000,7,0,1,10000,Not remote,8,1,0,0,0,0,1,0,0,0,0,0,1,1
United Kingdom,62500,2,1,1,1,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
