childid,catholic,race,number_places_lived,mom_age,dad_age,dad_education,mom_education,mom_score,dad_score,income,poverty,food_stamps,score_standardized
1229013C,0,"HISPANIC, RACE SPECIFIED",1,42,48,BACHELOR'S DEGREE,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,63.43,61.56,87500.5,0,0,1.181051645
1229019C,0,"HISPANIC, RACE NOT SPECIFIED",1,41,51,SOME COLLEGE,9TH - 12TH GRADE,35.92,35.92,87500.5,0,0,-0.69241433
1229020C,0,"WHITE, NON-HISPANIC",1,45,47,DOCTORATE OR PROFESSIONAL DEGREE,SOME COLLEGE,63.43,53.5,87500.5,0,0,-2.243255855
1231002C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,46,49,DOCTORATE OR PROFESSIONAL DEGREE,BACHELOR'S DEGREE,53.5,57.83,62500.5,0,0,1.463939963
1231007C,0,"WHITE, NON-HISPANIC",1,32,31,SOME COLLEGE,SOME COLLEGE,34.95,35.78,87500.5,0,0,-0.114078606
1231008C,0,"HISPANIC, RACE SPECIFIED",1,40,41,SOME COLLEGE,SOME COLLEGE,52.54,35.78,87500.5,0,0,1.102917644
1231011C,0,"HISPANIC, RACE SPECIFIED",1,44,47,BACHELOR'S DEGREE,SOME COLLEGE,48.69,48.69,150000.5,0,0,0.400226357
1231022C,0,"WHITE, NON-HISPANIC",1,36,40,SOME COLLEGE,BACHELOR'S DEGREE,61.56,53.5,62500.5,0,0,1.645634971
1236002C,0,ASIAN,1,42,43,"MASTER'S DEGREE (MA, MS)","MASTER'S DEGREE (MA, MS)",63.43,35.78,150000.5,0,0,0.279062037
1236005C,0,ASIAN,1,45,48,BACHELOR'S DEGREE,BACHELOR'S DEGREE,35.78,38.18,62500.5,0,0,1.494411194
1236006C,0,ASIAN,1,46,44,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,BACHELOR'S DEGREE,53.5,53.5,150000.5,0,0,-0.203639318
1236008C,0,"WHITE, NON-HISPANIC",1,44,47,DOCTORATE OR PROFESSIONAL DEGREE,DOCTORATE OR PROFESSIONAL DEGREE,72.1,53.5,12500.5,1,0,0.854412404
1236011C,0,"MORE THAN ONE RACE, NON HISPANIC",1,40,41,BACHELOR'S DEGREE,BACHELOR'S DEGREE,48.69,48.69,150000.5,0,0,1.146977397
1236021C,0,"WHITE, NON-HISPANIC",1,39,44,BACHELOR'S DEGREE,SOME COLLEGE,34.95,53.5,87500.5,0,0,-0.64135443
1236023C,0,"WHITE, NON-HISPANIC",1,36,38,BACHELOR'S DEGREE,BACHELOR'S DEGREE,35.78,52.54,87500.5,0,0,0.072042966
1236024C,0,"HISPANIC, RACE SPECIFIED",2,29,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,BACHELOR'S DEGREE,35.78,39.2,150000.5,0,0,1.032916168
1237005C,0,ASIAN,1,39,39,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,39.18,62500.5,0,0,1.280700805
1237018C,0,"HISPANIC, RACE NOT SPECIFIED",1,29,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,33.42,17500.5,1,0,-1.099452325
1237024C,0,"WHITE, NON-HISPANIC",1,45,42,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,53.5,39.18,62500.5,0,0,0.79923477
1238001C,0,ASIAN,1,43,59,BACHELOR'S DEGREE,BACHELOR'S DEGREE,38.18,38.18,27500.5,0,0,1.843800914
1238009C,0,ASIAN,1,36,48,BACHELOR'S DEGREE,9TH - 12TH GRADE,34.95,37.67,27500.5,0,0,-0.211154182
1238011C,0,"HISPANIC, RACE SPECIFIED",1,38,32,8TH GRADE OR BELOW,8TH GRADE OR BELOW,29.6,39.18,27500.5,0,0,-0.948640321
1238016C,0,"HISPANIC, RACE NOT SPECIFIED",1,38,32,VOC/TECH PROGRAM,VOC/TECH PROGRAM,34.95,34.95,27500.5,0,0,-0.325215411
1238021C,0,"HISPANIC, RACE SPECIFIED",1,28,34,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,39.2,22500.5,1,1,-0.206007015
1238022C,0,"HISPANIC, RACE SPECIFIED",1,31,29,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,34.95,32500.5,0,0,-1.203116275
1238023C,0,"HISPANIC, RACE NOT SPECIFIED",1,34,42,9TH - 12TH GRADE,8TH GRADE OR BELOW,33.42,35.92,27500.5,0,0,-0.564249863
1245003C,0,ASIAN,1,38,45,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,BACHELOR'S DEGREE,53.5,53.5,87500.5,0,0,2.253618379
1245009C,0,"WHITE, NON-HISPANIC",1,35,40,BACHELOR'S DEGREE,BACHELOR'S DEGREE,63.43,64.89,87500.5,0,0,0.398991036
1245010C,0,"WHITE, NON-HISPANIC",1,41,44,"MASTER'S DEGREE (MA, MS)",BACHELOR'S DEGREE,63.43,53.5,27500.5,0,0,1.648414441
1245013C,0,"WHITE, NON-HISPANIC",1,43,46,"MASTER'S DEGREE (MA, MS)",BACHELOR'S DEGREE,38.18,53.5,87500.5,0,0,0.210192938
1245015C,0,"HISPANIC, RACE NOT SPECIFIED",1,31,34,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,34.95,35.78,37500.5,0,0,-0.194889133
1245021C,0,"WHITE, NON-HISPANIC",1,39,38,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,38.18,45000.5,0,0,0.165309638
1246003C,0,"WHITE, NON-HISPANIC",1,43,45,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,53.5,35.92,62500.5,0,0,-0.142696856
1247023C,0,"HISPANIC, RACE SPECIFIED",1,35,33,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,33.42,17500.5,1,0,-0.640530883
1248007C,0,"WHITE, NON-HISPANIC",1,49,45,HIGH SCHOOL DIPLOMA/EQUIVALENT,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,61.56,34.95,150000.5,0,0,0.34803408
1248008C,0,"WHITE, NON-HISPANIC",1,45,58,SOME COLLEGE,SOME COLLEGE,34.95,53.5,150000.5,0,0,-0.124372941
1248011C,0,"HISPANIC, RACE SPECIFIED",1,39,38,9TH - 12TH GRADE,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,33.42,45000.5,0,0,0.573994727
1248016C,0,"WHITE, NON-HISPANIC",1,35,35,VOC/TECH PROGRAM,VOC/TECH PROGRAM,57.83,33.42,87500.5,0,0,0.375314067
1248020C,0,"HISPANIC, RACE NOT SPECIFIED",1,26,28,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,34.95,39.2,87500.5,0,0,-0.596677017
1248021C,0,"HISPANIC, RACE SPECIFIED",1,36,40,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.92,22500.5,1,0,1.357599485
1249003C,0,"MORE THAN ONE RACE, NON HISPANIC",1,34,38,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,48.69,48.69,27500.5,0,1,0.827647134
1249007C,0,AMERICAN INDIAN OR ALASKA NATIVE,1,35,44,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,39.18,87500.5,0,0,0.536420405
1249009C,0,"WHITE, NON-HISPANIC",1,44,45,VOC/TECH PROGRAM,"MASTER'S DEGREE (MA, MS)",63.43,39.2,150000.5,0,0,0.449021503
1249010C,0,"WHITE, NON-HISPANIC",1,42,43,"MASTER'S DEGREE (MA, MS)","MASTER'S DEGREE (MA, MS)",63.43,63.43,150000.5,0,0,0.953649791
1249014C,0,"HISPANIC, RACE NOT SPECIFIED",1,44,46,HIGH SCHOOL DIPLOMA/EQUIVALENT,8TH GRADE OR BELOW,33.42,35.63,22500.5,0,0,-0.326038958
1249020C,0,"WHITE, NON-HISPANIC",1,34,34,"MASTER'S DEGREE (MA, MS)","MASTER'S DEGREE (MA, MS)",63.43,63.43,87500.5,0,0,1.629678752
1249022C,0,"WHITE, NON-HISPANIC",1,38,39,SOME COLLEGE,SOME COLLEGE,38.18,38.18,45000.5,0,0,-0.16647677
1249024C,0,"HISPANIC, RACE SPECIFIED",1,40,35,8TH GRADE OR BELOW,8TH GRADE OR BELOW,35.63,35.63,17500.5,1,0,-0.437526603
1251002C,0,"HISPANIC, RACE SPECIFIED",1,29,38,SOME COLLEGE,9TH - 12TH GRADE,34.95,53.5,62500.5,0,0,-2.162239441
1251005C,0,"WHITE, NON-HISPANIC",1,39,41,VOC/TECH PROGRAM,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.78,87500.5,0,0,-0.369686937
1251009C,0,"WHITE, NON-HISPANIC",1,46,47,SOME COLLEGE,SOME COLLEGE,34.95,53.5,87500.5,0,0,-1.335604363
1251013C,0,"HISPANIC, RACE NOT SPECIFIED",1,38,39,BACHELOR'S DEGREE,SOME COLLEGE,38.18,53.5,27500.5,0,0,-0.453379878
1251021C,0,"WHITE, NON-HISPANIC",1,38,38,BACHELOR'S DEGREE,SOME COLLEGE,34.95,38.18,87500.5,0,0,1.007386218
1251023C,0,"WHITE, NON-HISPANIC",2,38,42,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,52.54,53.5,150000.5,0,0,-0.380598932
1251024C,0,"WHITE, NON-HISPANIC",1,36,44,BACHELOR'S DEGREE,BACHELOR'S DEGREE,53.5,63.43,87500.5,0,0,0.538788102
1252001C,0,"MORE THAN ONE RACE, NON HISPANIC",1,42,46,BACHELOR'S DEGREE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,38.18,45000.5,0,0,1.215022949
1252002C,0,"HISPANIC, RACE NOT SPECIFIED",1,38,37,BACHELOR'S DEGREE,BACHELOR'S DEGREE,35.78,48.69,87500.5,0,0,0.710806435
1252006C,0,"WHITE, NON-HISPANIC",1,46,35,HIGH SCHOOL DIPLOMA/EQUIVALENT,VOC/TECH PROGRAM,34.95,39.2,62500.5,0,0,0.957561638
1252010C,0,"WHITE, NON-HISPANIC",1,40,47,VOC/TECH PROGRAM,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,35.78,27500.5,0,0,0.040954075
1252020C,0,"WHITE, NON-HISPANIC",1,40,40,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,34.95,37.67,62500.5,0,0,-0.223816214
1252021C,0,"WHITE, NON-HISPANIC",1,36,38,"MASTER'S DEGREE (MA, MS)","MASTER'S DEGREE (MA, MS)",63.43,63.43,87500.5,0,0,0.934811158
1252022C,0,"WHITE, NON-HISPANIC",1,40,40,DOCTORATE OR PROFESSIONAL DEGREE,"MASTER'S DEGREE (MA, MS)",53.5,63.43,150000.5,0,0,-0.485601146
1252023C,0,"HISPANIC, RACE NOT SPECIFIED",1,37,38,8TH GRADE OR BELOW,8TH GRADE OR BELOW,33.42,35.92,32500.5,0,0,0.173236276
1253010C,1,"WHITE, NON-HISPANIC",1,44,66,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,38.18,33.42,37500.5,0,0,-0.248110844
1253026C,1,"HISPANIC, RACE NOT SPECIFIED",1,38,39,SOME COLLEGE,SOME COLLEGE,53.5,38.18,150000.5,0,0,0.915251923
1255017C,0,"WHITE, NON-HISPANIC",1,42,41,SOME COLLEGE,SOME COLLEGE,63.43,35.78,62500.5,0,0,0.983915135
1255022C,0,"WHITE, NON-HISPANIC",2,30,29,SOME COLLEGE,SOME COLLEGE,34.95,29.6,22500.5,0,0,-0.642795637
1256001C,0,"HISPANIC, RACE SPECIFIED",1,37,35,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,34.95,62500.5,0,0,0.317562849
1256016C,0,ASIAN,2,26,31,SOME COLLEGE,SOME COLLEGE,38.18,39.2,62500.5,0,0,0.254458577
1256019C,0,"WHITE, NON-HISPANIC",2,40,44,VOC/TECH PROGRAM,9TH - 12TH GRADE,38.18,34.95,45000.5,0,0,-0.591735737
1256023C,0,"HISPANIC, RACE NOT SPECIFIED",1,38,41,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,33.42,32500.5,0,0,0.454786331
1260004C,0,"HISPANIC, RACE SPECIFIED",1,29,39,HIGH SCHOOL DIPLOMA/EQUIVALENT,8TH GRADE OR BELOW,39.2,35.63,27500.5,0,0,-1.132703026
1260020C,0,"HISPANIC, RACE SPECIFIED",1,29,35,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,63.43,35.63,37500.5,0,0,-0.19633034
1264003C,0,ASIAN,2,38,46,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,34.95,34.95,22500.5,1,0,-0.276008491
1264007C,0,ASIAN,1,30,34,BACHELOR'S DEGREE,VOC/TECH PROGRAM,34.95,33.42,150000.5,0,0,-0.274361397
1264008C,0,ASIAN,1,33,36,SOME COLLEGE,9TH - 12TH GRADE,53.5,35.78,87500.5,0,0,-0.315744623
1264009C,0,ASIAN,1,38,42,9TH - 12TH GRADE,9TH - 12TH GRADE,38.18,34.95,22500.5,1,0,-1.372766912
1264011C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",2,34,33,SOME COLLEGE,SOME COLLEGE,34.95,37.67,87500.5,0,0,-0.314097529
1264014C,0,"HISPANIC, RACE SPECIFIED",1,39,48,8TH GRADE OR BELOW,8TH GRADE OR BELOW,34.95,34.95,27500.5,0,0,-1.455018646
1268007C,0,ASIAN,1,44,47,BACHELOR'S DEGREE,BACHELOR'S DEGREE,57.83,48.69,45000.5,0,0,0.8684127
1269001C,0,ASIAN,1,41,41,SOME COLLEGE,BACHELOR'S DEGREE,53.5,53.5,87500.5,0,0,-1.076701845
1269003C,0,ASIAN,1,48,41,SOME COLLEGE,BACHELOR'S DEGREE,61.56,34.95,62500.5,0,0,0.249723183
1269008C,0,ASIAN,1,33,43,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.2,62500.5,0,0,-0.278170301
1269011C,0,"HISPANIC, RACE NOT SPECIFIED",1,31,38,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,35.78,33.42,37500.5,0,0,0.615377952
1269016C,0,"HISPANIC, RACE NOT SPECIFIED",2,28,29,VOC/TECH PROGRAM,VOC/TECH PROGRAM,38.18,39.18,62500.5,0,0,0.284723921
1269021C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,35,33,SOME COLLEGE,"MASTER'S DEGREE (MA, MS)",62.87,53.5,150000.5,0,0,0.001629716
1271003C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,36,38,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,34.95,45000.5,0,0,0.036012794
1271005C,0,"HISPANIC, RACE NOT SPECIFIED",1,30,31,9TH - 12TH GRADE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,34.95,45000.5,0,0,-2.229049673
1271006C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,46,42,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.78,62500.5,0,0,0.709262285
1271007C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,41,41,BACHELOR'S DEGREE,BACHELOR'S DEGREE,34.95,35.63,45000.5,0,0,0.059792708
1271008C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,46,49,8TH GRADE OR BELOW,BACHELOR'S DEGREE,48.69,35.63,12500.5,1,0,-0.070121797
1271010C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",2,26,29,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,34.95,35.92,27500.5,0,0,-1.0642457
1271015C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",2,32,29,9TH - 12TH GRADE,BACHELOR'S DEGREE,34.95,29.6,45000.5,0,0,-2.198784329
1271016C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,31,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.78,32500.5,0,0,-1.120452768
1271018C,0,"HISPANIC, RACE NOT SPECIFIED",1,33,33,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,33.42,37500.5,0,0,-0.404070015
1271022C,0,"HISPANIC, RACE NOT SPECIFIED",1,47,47,BACHELOR'S DEGREE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,39.18,32500.5,0,0,-0.94153723
1271024C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,34,36,9TH - 12TH GRADE,9TH - 12TH GRADE,34.95,29.6,17500.5,1,0,-1.529137856
1271025C,0,"HISPANIC, RACE NOT SPECIFIED",1,33,33,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,33.42,37500.5,0,0,0.223884403
1272001C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,38,39,SOME COLLEGE,BACHELOR'S DEGREE,34.95,34.95,62500.5,0,0,0.562156242
1272002C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,42,42,BACHELOR'S DEGREE,VOC/TECH PROGRAM,34.95,34.95,37500.5,0,0,-1.379252342
1272004C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",2,34,45,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,34.95,45000.5,0,0,-0.240595979
1272006C,0,"HISPANIC, RACE NOT SPECIFIED",1,38,41,BACHELOR'S DEGREE,SOME COLLEGE,35.78,34.95,32500.5,0,0,0.822191137
1272007C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,27,30,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,34.95,12500.5,1,1,-1.443488991
1272009C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",2,39,40,HIGH SCHOOL DIPLOMA/EQUIVALENT,VOC/TECH PROGRAM,34.95,39.2,27500.5,0,0,-0.719488431
1272011C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,37,38,9TH - 12TH GRADE,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,38.18,62500.5,0,0,-1.231116866
1272012C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,35,40,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,34.95,62500.5,0,0,0.060307424
1272015C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,33,33,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,39.18,62500.5,0,0,-1.024921342
1272016C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,62,60,SOME COLLEGE,SOME COLLEGE,38.18,39.18,45000.5,0,0,-1.080510749
1272018C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,30,33,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.2,5000,1,1,-1.473548449
1272019C,0,"HISPANIC, RACE NOT SPECIFIED",1,33,36,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.92,45000.5,0,0,-1.562697387
1272022C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,32,33,SOME COLLEGE,SOME COLLEGE,35.78,39.18,27500.5,0,0,-0.895006837
1273002C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",3,31,37,9TH - 12TH GRADE,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,35.63,17500.5,1,1,0.64481975
1273007C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,37,37,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,59,29.6,32500.5,0,1,-2.066913902
1273008C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,25,27,BACHELOR'S DEGREE,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,35.63,62500.5,0,0,-0.543455307
1273010C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",2,39,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,34.95,32500.5,0,0,0.236134661
1273012C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,27,31,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.18,37500.5,0,0,-0.238228282
1273013C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,35,29,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,34.95,17500.5,1,1,0.00080617
1273014C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,30,31,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.63,29.6,17500.5,1,1,0.528699654
1273015C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,49,55,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.63,45000.5,0,0,0.224810893
1273018C,0,"HISPANIC, RACE SPECIFIED",1,32,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,53.5,29.6,62500.5,0,0,-1.105834812
1273021C,0,"MORE THAN ONE RACE, NON HISPANIC",1,38,38,BACHELOR'S DEGREE,BACHELOR'S DEGREE,61.56,64.89,87500.5,0,0,-0.664310796
1273024C,0,"WHITE, NON-HISPANIC",1,37,43,SOME COLLEGE,SOME COLLEGE,38.18,53.5,87500.5,0,0,0.964355899
1274002C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,38,44,9TH - 12TH GRADE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,29.6,62500.5,0,0,-0.445659127
1274004C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,37,48,8TH GRADE OR BELOW,SOME COLLEGE,35.78,35.63,22500.5,0,0,1.287598009
1274005C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",2,41,42,9TH - 12TH GRADE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.92,62500.5,0,0,-1.051789555
1274007C,0,"HISPANIC, RACE NOT SPECIFIED",2,42,43,HIGH SCHOOL DIPLOMA/EQUIVALENT,BACHELOR'S DEGREE,34.95,29.6,87500.5,0,0,0.685894145
1274008C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,42,38,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,38.18,37500.5,0,0,0.198148566
1274010C,0,ASIAN,1,43,42,VOC/TECH PROGRAM,SOME COLLEGE,38.18,39.18,87500.5,0,0,-0.253052124
1274012C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",2,37,38,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,34.95,34.95,17500.5,1,0,-2.572674566
1274018C,0,"WHITE, NON-HISPANIC",1,51,51,SOME COLLEGE,SOME COLLEGE,34.95,39.2,45000.5,0,0,0.557420848
1274021C,0,"HISPANIC, RACE SPECIFIED",1,40,44,BACHELOR'S DEGREE,SOME COLLEGE,53.5,35.78,45000.5,0,0,-0.561264506
1274022C,0,"MORE THAN ONE RACE, NON HISPANIC",1,35,36,BACHELOR'S DEGREE,SOME COLLEGE,38.18,53.5,87500.5,0,0,0.226663873
1275008C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,27,34,9TH - 12TH GRADE,HIGH SCHOOL DIPLOMA/EQUIVALENT,53.5,29.6,62500.5,0,1,-1.93246989
1275009C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,40,43,SOME COLLEGE,SOME COLLEGE,38.18,39.18,45000.5,0,0,-0.001973301
1275012C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,37,39,8TH GRADE OR BELOW,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,34.95,35.63,32500.5,0,1,0.276282567
1275013C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,42,44,HIGH SCHOOL DIPLOMA/EQUIVALENT,9TH - 12TH GRADE,52.54,39.18,45000.5,0,0,-0.562911599
1275015C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,28,27,SOME COLLEGE,VOC/TECH PROGRAM,34.95,35.78,45000.5,0,0,0.368210976
1275016C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,33,38,9TH - 12TH GRADE,9TH - 12TH GRADE,35.78,35.63,27500.5,0,1,0.262591101
1275019C,0,"HISPANIC, RACE NOT SPECIFIED",1,30,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,34.95,37500.5,0,0,-0.922080938
1275020C,0,"MORE THAN ONE RACE, NON HISPANIC",1,39,42,9TH - 12TH GRADE,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,53.5,37500.5,0,0,-2.52758538
1275023C,0,"WHITE, NON-HISPANIC",2,39,50,VOC/TECH PROGRAM,BACHELOR'S DEGREE,38.18,53.5,150000.5,0,0,1.815285607
1276002C,0,"MORE THAN ONE RACE, NON HISPANIC",1,33,32,VOC/TECH PROGRAM,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.63,37500.5,0,0,-1.036039223
1276004C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,34,36,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,38.18,37500.5,0,0,0.262179328
1276005C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,33,37,VOC/TECH PROGRAM,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,35.63,45000.5,0,0,-2.40024446
1276006C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,40,41,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,34.95,34.95,45000.5,0,1,-0.798343034
1276010C,0,ASIAN,1,37,34,HIGH SCHOOL DIPLOMA/EQUIVALENT,VOC/TECH PROGRAM,35.78,35.63,45000.5,0,0,-0.710326473
1276013C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,45,50,9TH - 12TH GRADE,9TH - 12TH GRADE,35.78,34.95,45000.5,0,0,-0.603985995
1276016C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,44,50,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,39.18,62500.5,0,0,-1.262823417
1276018C,0,ASIAN,1,32,30,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,53.5,45000.5,0,0,0.612186708
